obs,time,deployment,conductivity,SSP,Depth ,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('109',)",3748835217,11,3.569070101,1484.658324,70.44136721,3767111115,3767111252,3748835217,0,internal_timestamp,70.93699646,1539846417,33.77460098,0,8.65130043,1026.54032,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('110',)",3748835218,11,3.569099903,1484.657968,70.43439847,3767111115,3767111252,3748835218,0,internal_timestamp,70.93000031,1539846418,33.77500153,0,8.651100159,1026.540633,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('111',)",3748835218,11,3.56911993,1484.65764,70.42941425,3767111115,3767111252,3748835218,0,internal_timestamp,70.92500305,1539846418,33.77539825,0,8.650899887,1026.540952,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('112',)",3748835218,11,3.569129944,1484.657597,70.42641295,3767111115,3767111252,3748835218,0,internal_timestamp,70.92199707,1539846418,33.77569962,0,8.650799751,1026.54119,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('113',)",3748835218,11,3.569149971,1484.657506,70.42044277,3767111115,3767111252,3748835218,0,internal_timestamp,70.91600037,1539846418,33.77600098,0,8.650699615,1026.541414,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('114',)",3748835218,11,3.569159985,1484.657257,70.41248626,3767111115,3767111252,3748835218,0,internal_timestamp,70.90799713,1539846418,33.77619934,0,8.650600433,1026.541548,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('115',)",3748835218,11,3.569169998,1484.657318,70.40851232,3767111115,3767111252,3748835218,0,internal_timestamp,70.90399933,1539846418,33.77629852,0,8.650600433,1026.541607,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('116',)",3748835218,11,3.569169998,1484.657437,70.40058148,3767111115,3767111252,3748835218,0,internal_timestamp,70.89600372,1539846418,33.77619934,0,8.650699615,1026.541478,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('117',)",3748835218,11,3.569180012,1484.657854,70.39560889,3767111115,3767111252,3748835218,0,internal_timestamp,70.89099884,1539846418,33.77629852,0,8.650799751,1026.541517,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('118',)",3748835218,11,3.569190025,1484.657775,70.39064812,3767111115,3767111252,3748835218,0,internal_timestamp,70.88600159,1539846418,33.77629852,0,8.650799751,1026.541494,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('119',)",3748835218,11,3.569190025,1484.658053,70.38468869,3767111115,3767111252,3748835218,0,internal_timestamp,70.87999725,1539846418,33.77629852,0,8.650899887,1026.541451,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('120',)",3748835218,11,3.569180012,1484.657741,70.38073073,3767111115,3767111252,3748835218,0,internal_timestamp,70.87599945,1539846418,33.77610016,0,8.650899887,1026.541277,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('121',)",3748835218,11,3.569149971,1484.6573,70.3767783,3767111115,3767111252,3748835218,0,internal_timestamp,70.87200165,1539846418,33.7757988,0,8.650899887,1026.541023,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('122',)",3748835218,11,3.569109917,1484.656687,70.36984715,3767111115,3767111252,3748835218,0,internal_timestamp,70.86499786,1539846418,33.77539825,0,8.650899887,1026.540677,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('123',)",3748835218,11,3.569080114,1484.656295,70.36092841,3767111115,3767111252,3748835218,0,internal_timestamp,70.85600281,1539846418,33.77519989,0,8.650899887,1026.540481,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('124',)",3748835218,11,3.569060087,1484.65587,70.35796055,3767111115,3767111252,3748835218,0,internal_timestamp,70.85299683,1539846418,33.77489853,0,8.650899887,1026.540231,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('125',)",3748835218,11,3.569050074,1484.655931,70.35400365,3767111115,3767111252,3748835218,0,internal_timestamp,70.84899902,1539846418,33.77470016,0,8.651000023,1026.540042,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('126',)",3748835219,11,3.569030046,1484.656517,70.35204404,3767111115,3767111252,3748835219,0,internal_timestamp,70.84700012,1539846419,33.77429962,0,8.65130043,1026.539672,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('127',)",3748835219,11,3.569020033,1484.65702,70.34511607,3767111115,3767111252,3748835219,0,internal_timestamp,70.83999634,1539846419,33.77389908,0,8.651599884,1026.53928,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('128',)",3748835219,11,3.569000006,1484.657029,70.33819993,3767111115,3767111252,3748835219,0,internal_timestamp,70.83300018,1539846419,33.77339935,0,8.651800156,1026.538826,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('129',)",3748835219,11,3.568989992,1484.657629,70.32928211,3767111115,3767111252,3748835219,0,internal_timestamp,70.8239975,1539846419,33.77310181,0,8.652099609,1026.538505,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('130',)",3748835219,11,3.568989992,1484.657669,70.32433324,3767111115,3767111252,3748835219,0,internal_timestamp,70.81900024,1539846419,33.77289963,0,8.652199745,1026.538308,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('131',)",3748835219,11,3.568979979,1484.657699,70.31839201,3767111115,3767111252,3748835219,0,internal_timestamp,70.81300354,1539846419,33.77270126,0,8.652299881,1026.53811,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('132',)",3748835219,11,3.568969965,1484.657522,70.31541349,3767111115,3767111252,3748835219,0,internal_timestamp,70.80999756,1539846419,33.77259827,0,8.652299881,1026.538015,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('133',)",3748835219,11,3.568949938,1484.657567,70.31046441,3767111115,3767111252,3748835219,0,internal_timestamp,70.80500031,1539846419,33.7723999,0,8.652400017,1026.537822,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('134',)",3748835220,11,3.568939924,1484.65738,70.3065011,3767111115,3767111252,3748835220,0,internal_timestamp,70.8010025,1539846420,33.77230072,0,8.652400017,1026.537726,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('135',)",3748835220,11,3.568929911,1484.65716,70.30054591,3767111115,3767111252,3748835220,0,internal_timestamp,70.79499817,1539846420,33.77220154,0,8.652400017,1026.537621,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('136',)",3748835220,11,3.568929911,1484.657372,70.29856818,3767111115,3767111252,3748835220,0,internal_timestamp,70.79299927,1539846420,33.77209854,0,8.652500153,1026.537515,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('137',)",3748835220,11,3.568929911,1484.657185,70.29460487,3767111115,3767111252,3748835220,0,internal_timestamp,70.78900146,1539846420,33.77199936,0,8.652500153,1026.537419,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('138',)",3748835220,11,3.568929911,1484.657338,70.28865074,3767111115,3767111252,3748835220,0,internal_timestamp,70.78299713,1539846420,33.77190018,0,8.652600288,1026.537298,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('139',)",3748835220,11,3.568919897,1484.657211,70.28071348,3767111115,3767111252,3748835220,0,internal_timestamp,70.77500153,1539846420,33.77190018,0,8.652600288,1026.537262,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('140',)",3748835220,11,3.568919897,1484.657195,70.27972132,3767111115,3767111252,3748835220,0,internal_timestamp,70.77400208,1539846420,33.77190018,0,8.652600288,1026.537257,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('141',)",3748835220,11,3.568919897,1484.657148,70.27674484,3767111115,3767111252,3748835220,0,internal_timestamp,70.77100372,1539846420,33.77190018,0,8.652600288,1026.537244,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('142',)",3748835220,11,3.568919897,1484.656711,70.27276757,3767111115,3767111252,3748835220,0,internal_timestamp,70.76699829,1539846420,33.77190018,0,8.652500153,1026.537241,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('143',)",3748835220,11,3.568919897,1484.65674,70.26680931,3767111115,3767111252,3748835220,0,internal_timestamp,70.76100159,1539846420,33.77199936,0,8.652500153,1026.537291,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('144',)",3748835220,11,3.568939924,1484.656801,70.26283536,3767111115,3767111252,3748835220,0,internal_timestamp,70.75700378,1539846420,33.77209854,0,8.652500153,1026.537351,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('145',)",3748835220,11,3.568939924,1484.656737,70.25885916,3767111115,3767111252,3748835220,0,internal_timestamp,70.75299835,1539846420,33.77209854,0,8.652500153,1026.537332,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('146',)",3748835220,11,3.568939924,1484.657176,70.25488607,3767111115,3767111252,3748835220,0,internal_timestamp,70.74900055,1539846420,33.77220154,0,8.652600288,1026.537379,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('147',)",3748835220,11,3.568949938,1484.657236,70.25091213,3767111115,3767111252,3748835220,0,internal_timestamp,70.74500275,1539846420,33.77230072,0,8.652600288,1026.537438,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('148',)",3748835220,11,3.568969965,1484.657281,70.24593845,3767111115,3767111252,3748835220,0,internal_timestamp,70.73999786,1539846420,33.7723999,0,8.652600288,1026.537493,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('149',)",3748835220,11,3.568969965,1484.657233,70.24296197,3767111115,3767111252,3748835220,0,internal_timestamp,70.73699951,1539846420,33.7723999,0,8.652600288,1026.53748,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('150',)",3748835220,11,3.568969965,1484.657122,70.23601687,3767111115,3767111252,3748835220,0,internal_timestamp,70.73000336,1539846420,33.7723999,0,8.652600288,1026.537448,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('151',)",3748835220,11,3.568959951,1484.65695,70.23303814,3767111115,3767111252,3748835220,0,internal_timestamp,70.72699738,1539846420,33.77230072,0,8.652600288,1026.537356,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('152',)",3748835220,11,3.568939924,1484.656586,70.22610386,3767111115,3767111252,3748835220,0,internal_timestamp,70.72000122,1539846420,33.77209854,0,8.652600288,1026.537166,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('153',)",3748835220,11,3.568929911,1484.656382,70.22114081,3767111115,3767111252,3748835220,0,internal_timestamp,70.71499634,1539846420,33.77199936,0,8.652600288,1026.537065,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('154',)",3748835220,11,3.568919897,1484.656194,70.21717749,3767111115,3767111252,3748835220,0,internal_timestamp,70.71099854,1539846420,33.77190018,0,8.652600288,1026.536969,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('155',)",3748835220,11,3.568909884,1484.655975,70.21122986,3767111115,3767111252,3748835220,0,internal_timestamp,70.70500183,1539846420,33.77180099,0,8.652600288,1026.536864,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('156',)",3748835220,11,3.568909884,1484.65616,70.20726003,3767111115,3767111252,3748835220,0,internal_timestamp,70.7009964,1539846420,33.77170181,0,8.652700424,1026.536753,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('157',)",3748835221,11,3.568929911,1484.656419,70.20031597,3767111115,3767111252,3748835221,0,internal_timestamp,70.69400024,1539846421,33.77170181,0,8.652799606,1026.536705,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('158',)",3748835221,11,3.568919897,1484.656631,70.19833824,3767111115,3767111252,3748835221,0,internal_timestamp,70.69200134,1539846421,33.77159882,0,8.652899742,1026.5366,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('159',)",3748835221,11,3.568929911,1484.656845,70.18841014,3767111115,3767111252,3748835221,0,internal_timestamp,70.68199921,1539846421,33.77159882,0,8.652999878,1026.536539,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('160',)",3748835221,11,3.568909884,1484.656642,70.18345465,3767111115,3767111252,3748835221,0,internal_timestamp,70.67700195,1539846421,33.77149963,0,8.652999878,1026.536438,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('161',)",3748835221,11,3.568900108,1484.656049,70.17749837,3767111115,3767111252,3748835221,0,internal_timestamp,70.67099762,1539846421,33.77140045,0,8.652899742,1026.536348,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('162',)",3748835221,11,3.568890095,1484.65597,70.17253758,3767111115,3767111252,3748835221,0,internal_timestamp,70.66600037,1539846421,33.77140045,0,8.652899742,1026.536326,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('163',)",3748835222,11,3.568880081,1484.655409,70.16857319,3767111115,3767111252,3748835222,0,internal_timestamp,70.66200256,1539846422,33.77130127,0,8.652799606,1026.536245,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('164',)",3748835222,11,3.568880081,1484.655686,70.16261372,3767111115,3767111252,3748835222,0,internal_timestamp,70.65599823,1539846422,33.77130127,0,8.652899742,1026.536202,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('165',)",3748835222,11,3.568890095,1484.655575,70.15566861,3767111115,3767111252,3748835222,0,internal_timestamp,70.64900208,1539846422,33.77130127,0,8.652899742,1026.53617,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('166',)",3748835222,11,3.568900108,1484.65562,70.15069493,3767111115,3767111252,3748835222,0,internal_timestamp,70.64399719,1539846422,33.77140045,0,8.652899742,1026.536225,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('167',)",3748835222,11,3.568900108,1484.655866,70.14275872,3767111115,3767111252,3748835222,0,internal_timestamp,70.63600159,1539846422,33.77140045,0,8.652999878,1026.536173,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('168',)",3748835222,11,3.568909884,1484.656128,70.13580709,3767111115,3767111252,3748835222,0,internal_timestamp,70.6289978,1539846422,33.77140045,0,8.653100014,1026.536125,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('169',)",3748835222,11,3.568909884,1484.656297,70.13085266,3767111115,3767111252,3748835222,0,internal_timestamp,70.62400055,1539846422,33.77130127,0,8.65320015,1026.536009,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('170',)",3748835222,11,3.568909884,1484.656623,70.12787725,3767111115,3767111252,3748835222,0,internal_timestamp,70.6210022,1539846422,33.77130127,0,8.653300285,1026.53598,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('171',)",3748835222,11,3.568919897,1484.65648,70.11894024,3767111115,3767111252,3748835222,0,internal_timestamp,70.61199951,1539846422,33.77130127,0,8.653300285,1026.535939,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('172',)",3748835222,11,3.568929911,1484.656136,70.11298091,3767111115,3767111252,3748835222,0,internal_timestamp,70.60600281,1539846422,33.77140045,0,8.65320015,1026.536005,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('173',)",3748835222,11,3.568909884,1484.655559,70.10801678,3767111115,3767111252,3748835222,0,internal_timestamp,70.60099792,1539846422,33.77130127,0,8.653100014,1026.53592,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('174',)",3748835222,11,3.568890095,1484.655303,70.10008501,3767111115,3767111252,3748835222,0,internal_timestamp,70.59300232,1539846422,33.77119827,0,8.653100014,1026.535802,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('175',)",3748835222,11,3.568880081,1484.654835,70.09412341,3767111115,3767111252,3748835222,0,internal_timestamp,70.58699799,1539846422,33.77119827,0,8.652999878,1026.535791,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('176',)",3748835222,11,3.568880081,1484.654692,70.08519397,3767111115,3767111252,3748835222,0,internal_timestamp,70.57800293,1539846422,33.77119827,0,8.652999878,1026.535749,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('177',)",3748835222,11,3.568890095,1484.654741,70.08022009,3767111115,3767111252,3748835222,0,internal_timestamp,70.57299805,1539846422,33.77130127,0,8.652999878,1026.535807,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('178',)",3748835222,11,3.568890095,1484.654646,70.07426713,3767111115,3767111252,3748835222,0,internal_timestamp,70.56700134,1539846422,33.77130127,0,8.652999878,1026.53578,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('179',)",3748835222,11,3.568890095,1484.65439,70.06632778,3767111115,3767111252,3748835222,0,internal_timestamp,70.55899811,1539846422,33.77119827,0,8.652999878,1026.535663,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('180',)",3748835222,11,3.568880081,1484.654123,70.05740364,3767111115,3767111252,3748835222,0,internal_timestamp,70.55000305,1539846422,33.77109909,0,8.652999878,1026.535544,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('181',)",3748835222,11,3.568880081,1484.654167,70.05242996,3767111115,3767111252,3748835222,0,internal_timestamp,70.54499817,1539846422,33.77119827,0,8.652999878,1026.535598,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('182',)",3748835223,11,3.568890095,1484.654249,70.04944798,3767111115,3767111252,3748835223,0,internal_timestamp,70.54199982,1539846423,33.77130127,0,8.652999878,1026.535665,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('183',)",3748835223,11,3.568900108,1484.654294,70.04448188,3767111115,3767111252,3748835223,0,internal_timestamp,70.53700256,1539846423,33.77140045,0,8.652999878,1026.53572,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('184',)",3748835223,11,3.568909884,1484.65468,70.03752494,3767111115,3767111252,3748835223,0,internal_timestamp,70.52999878,1539846423,33.77149963,0,8.653100014,1026.53575,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('185',)",3748835223,11,3.568919897,1484.654722,70.02462565,3767111115,3767111252,3748835223,0,internal_timestamp,70.51699829,1539846423,33.77140045,0,8.65320015,1026.535598,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('186',)",3748835223,11,3.568900108,1484.654342,70.01669916,3767111115,3767111252,3748835223,0,internal_timestamp,70.50900269,1539846423,33.77119827,0,8.65320015,1026.535403,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('187',)",3748835223,11,3.568900108,1484.654464,70.00876066,3767111115,3767111252,3748835223,0,internal_timestamp,70.50099945,1539846423,33.77109909,0,8.653300285,1026.535273,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('188',)",3748835224,11,3.568890095,1484.654493,70.00281935,3767111115,3767111252,3748835224,0,internal_timestamp,70.49500275,1539846424,33.77090073,0,8.653400421,1026.535075,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('189',)",3748835224,11,3.568880081,1484.654482,69.99488634,3767111115,3767111252,3748835224,0,internal_timestamp,70.48699951,1539846424,33.77069855,0,8.653499603,1026.534864,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('190',)",3748835224,11,3.568870068,1484.654527,69.98993718,3767111115,3767111252,3748835224,0,internal_timestamp,70.48200226,1539846424,33.77050018,0,8.653599739,1026.53467,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('191',)",3748835224,11,3.56885004,1484.654708,69.98598447,3767111115,3767111252,3748835224,0,internal_timestamp,70.47799683,1539846424,33.77009964,0,8.653800011,1026.534307,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('192',)",3748835224,11,3.568830013,1484.655183,69.97707959,3767111115,3767111252,3748835224,0,internal_timestamp,70.46900177,1539846424,33.7696991,0,8.654100418,1026.533906,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('193',)",3748835224,11,3.568830013,1484.65567,69.96915927,3767111115,3767111252,3748835224,0,internal_timestamp,70.46099854,1539846424,33.76929855,0,8.654399872,1026.533509,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('194',)",3748835224,11,3.56882,1484.656244,69.96620714,3767111115,3767111252,3748835224,0,internal_timestamp,70.45800018,1539846424,33.76890183,0,8.654700279,1026.533138,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('195',)",3748835224,11,3.56882,1484.657165,69.95431393,3767111115,3767111252,3748835224,0,internal_timestamp,70.44599915,1539846424,33.76860046,0,8.655099869,1026.532785,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('196',)",3748835224,11,3.568809986,1484.657454,69.94937131,3767111115,3767111252,3748835224,0,internal_timestamp,70.44100189,1539846424,33.7682991,0,8.65530014,1026.532495,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
